"Actors","Length","Views","Rating","Title","Title.ct","star","name","gender","d1","d2","d3","cup","height","weight","status","subscribe","video_view1","score"
1,12.1833333333333,280549,80,"Shawna Lenee and Lela Star Lesbian",34,"lela-star","Lela Star","F",34,25,32,"D",155,110,TRUE,263000,2.28e+08,0.424568031807155
3,19.65,578041,79,"Swallow Sperm Compilation #15",29,"lela-star","Lela Star","F",34,25,32,"D",155,110,TRUE,263000,2.28e+08,0.424568031807155
1,29.3333333333333,428890,80,"Arab Threesome",14,"lela-star","Lela Star","F",34,25,32,"D",155,110,TRUE,263000,2.28e+08,0.424568031807155
1,37,342443,78,"Jenna Haze and Lela Star in a threesome",39,"lela-star","Lela Star","F",34,25,32,"D",155,110,TRUE,263000,2.28e+08,0.424568031807155
1,34.6,300936,78,"Lela Star -1dick 2 chicks with victoria sweet",45,"lela-star","Lela Star","F",34,25,32,"D",155,110,TRUE,263000,2.28e+08,0.424568031807155
1,29.4833333333333,191519,79,"Fucking two hot babes",21,"lela-star","Lela Star","F",34,25,32,"D",155,110,TRUE,263000,2.28e+08,0.424568031807155
1,32.8333333333333,424534,76,"She's beautiful",15,"lela-star","Lela Star","F",34,25,32,"D",155,110,TRUE,263000,2.28e+08,0.424568031807155
1,32.8333333333333,115478,81,"Lela Star - She is beautiful",28,"lela-star","Lela Star","F",34,25,32,"D",155,110,TRUE,263000,2.28e+08,0.424568031807155
1,20.3166666666667,145296,80,"dangercore",10,"lela-star","Lela Star","F",34,25,32,"D",155,110,TRUE,263000,2.28e+08,0.424568031807155
2,11.9833333333333,8182772,71,"BANGBROS - Kelsi Monroe VS Abella Danger, Twerking and Fucking",62,"abella-danger","Abella Danger","F",NA,NA,NA,NA,163,130,NA,NA,4.4606159e+14,NA
1,11.9833333333333,486112,65,"BANGBROS - PAWG Abella Danger Twerking Her Beautiful Big Ass",60,"abella-danger","Abella Danger","F",NA,NA,NA,NA,163,130,NA,NA,4.4606159e+14,NA
1,11.9666666666667,767653,61,"BANGBROS - Abella Danger Takes a Big Black Dick (mc15989)",57,"abella-danger","Abella Danger","F",NA,NA,NA,NA,163,130,NA,NA,4.4606159e+14,NA
1,10.9166666666667,325838,61,"Cassidy Banks and Abella Danger Yoga",36,"abella-danger","Abella Danger","F",NA,NA,NA,NA,163,130,NA,NA,4.4606159e+14,NA
3,12.6,423601,69,"TUSHY Incredible Anal Threesome Compilation",43,"abella-danger","Abella Danger","F",NA,NA,NA,NA,163,130,NA,NA,4.4606159e+14,NA
2,13.6333333333333,349841,68,"Abella Danger Fucked to Screaming Orgasms",41,"abella-danger","Abella Danger","F",NA,NA,NA,NA,163,130,NA,NA,4.4606159e+14,NA
2,11.9833333333333,208050,73,"BANGBROS - MILF Secretary Assh Lee Gets Her Asshole Stretched By Her Boss",73,"abella-danger","Abella Danger","F",NA,NA,NA,NA,163,130,NA,NA,4.4606159e+14,NA
1,25.3833333333333,395608,75,"AJ Applegate and Abella Danger",30,"abella-danger","Abella Danger","F",NA,NA,NA,NA,163,130,NA,NA,4.4606159e+14,NA
1,25.75,439978,74,"Gone Black",10,"abella-danger","Abella Danger","F",NA,NA,NA,NA,163,130,NA,NA,4.4606159e+14,NA
1,34.1,1092237,66,"my step family pies",19,"abella-danger","Abella Danger","F",NA,NA,NA,NA,163,130,NA,NA,4.4606159e+14,NA
1,7.5,98007,74,"Watch Abella Danger Ride Big Cock with her Big ASS POV!",55,"abella-danger","Abella Danger","F",NA,NA,NA,NA,163,130,NA,NA,4.4606159e+14,NA
1,7.5,58246,78,"SweetSinner Abella Danger's All-Consuming Masturbatory Fantasy",62,"abella-danger","Abella Danger","F",NA,NA,NA,NA,163,130,NA,NA,4.4606159e+14,NA
1,8,373286,74,"Reality Kings - RK Prime - Groupist 2 - Abella Danger , Mandy Muse",66,"abella-danger","Abella Danger","F",NA,NA,NA,NA,163,130,NA,NA,4.4606159e+14,NA
1,5.06666666666667,83555,84,"VR Cosplay X Karlee Grey Fucking With Abella Danger VR Porn",59,"abella-danger","Abella Danger","F",NA,NA,NA,NA,163,130,NA,NA,4.4606159e+14,NA
1,7.5,386754,72,"Abella Danger & Brandi Love Passionate Tribbing and Kissing",59,"abella-danger","Abella Danger","F",NA,NA,NA,NA,163,130,NA,NA,4.4606159e+14,NA
2,35.7666666666667,575864,72,"Big Booty Tryouts",17,"abella-danger","Abella Danger","F",NA,NA,NA,NA,163,130,NA,NA,4.4606159e+14,NA
1,34.1,2038604,68,"MyFamilyPies - Abella Danger, Gia Love Family Vacation",54,"abella-danger","Abella Danger","F",NA,NA,NA,NA,163,130,NA,NA,4.4606159e+14,NA
1,10.3166666666667,311759,73,"TeenCurves - Big Booty Queen Abella Danger Fucked After Tennis",62,"abella-danger","Abella Danger","F",NA,NA,NA,NA,163,130,NA,NA,4.4606159e+14,NA
1,34.1,1907881,59,"Family Vacation Sex free HD Porn Video",38,"abella-danger","Abella Danger","F",NA,NA,NA,NA,163,130,NA,NA,4.4606159e+14,NA
1,31.5,302977,57,"Whorecraft: Abella Danger the  Elf mage sucks and fucks for Mana",64,"abella-danger","Abella Danger","F",NA,NA,NA,NA,163,130,NA,NA,4.4606159e+14,NA
3,7.68333333333333,65041,72,"Asa Akira Explores Pornhub Nation",33,"abella-danger","Abella Danger","F",NA,NA,NA,NA,163,130,NA,NA,4.4606159e+14,NA
2,7.5,100092,69,"Abella Danger Shared by Tattoed Couple Joanna Angel & Small Hands!",66,"abella-danger","Abella Danger","F",NA,NA,NA,NA,163,130,NA,NA,4.4606159e+14,NA
1,10.3666666666667,33165,55,"Hot MILF And Teen Lesbian Cam Sex Tape",38,"abella-danger","Abella Danger","F",NA,NA,NA,NA,163,130,NA,NA,4.4606159e+14,NA
1,7.58333333333333,135201,79,"Abella Danger Takes Big Black Cock in her Ass",45,"abella-danger","Abella Danger","F",NA,NA,NA,NA,163,130,NA,NA,4.4606159e+14,NA
1,10.8333333333333,538659,67,"Jules Jordan - Abella Danger's Throat Is Just As Deep As Her ASS",64,"abella-danger","Abella Danger","F",NA,NA,NA,NA,163,130,NA,NA,4.4606159e+14,NA
1,12.5,225217,74,"Abella Danger and Valentina Nappi Hot Lesbian Sex",49,"abella-danger","Abella Danger","F",NA,NA,NA,NA,163,130,NA,NA,4.4606159e+14,NA
3,12.0666666666667,281271,78,"""CUM ON MY FACE"" - AN ANALIZED.COM CUMSHOT COMPILATION | 33 LABELED GIRLS!",74,"abella-danger","Abella Danger","F",NA,NA,NA,NA,163,130,NA,NA,4.4606159e+14,NA
1,12.1833333333333,353818,72,"Abella Danger Is Your Fuck Toy For The Day",42,"abella-danger","Abella Danger","F",NA,NA,NA,NA,163,130,NA,NA,4.4606159e+14,NA
1,11.8833333333333,4529818,70,"VIXEN Abella Danger Gets Locked Out And Has Passionate Sex With Neighbor",72,"abella-danger","Abella Danger","F",NA,NA,NA,NA,163,130,NA,NA,4.4606159e+14,NA
1,10.3166666666667,153227,66,"TRENCHCOATx - Abella Danger Anal Pounding from ExBoyfriend Markus Dupree",72,"abella-danger","Abella Danger","F",NA,NA,NA,NA,163,130,NA,NA,4.4606159e+14,NA
1,10.3,176290,73,"FamilyHookups - Big Ass Abella Danger Fucks Stepdad",51,"abella-danger","Abella Danger","F",NA,NA,NA,NA,163,130,NA,NA,4.4606159e+14,NA
1,12.2666666666667,167598,72,"TEENGONZO Petite Abella Danger takes butt plug up her ass",57,"abella-danger","Abella Danger","F",NA,NA,NA,NA,163,130,NA,NA,4.4606159e+14,NA
1,12.2833333333333,472901,71,"Abella Danger takes the preacher boys virginity & gets fucked in her ass",72,"abella-danger","Abella Danger","F",NA,NA,NA,NA,163,130,NA,NA,4.4606159e+14,NA
2,12,8483362,66,"BANGBROS - MILF Stepmom Nikki Benz Fucks Abella Danger And Her Boyfriend",72,"abella-danger","Abella Danger","F",NA,NA,NA,NA,163,130,NA,NA,4.4606159e+14,NA
4,15.7333333333333,729657,71,"EPIC REVERSE GANGBANG ORGY WITH 5 GIRLS FUCKING AND SUCKING ONE JAMES DEEN!",75,"abella-danger","Abella Danger","F",NA,NA,NA,NA,163,130,NA,NA,4.4606159e+14,NA
1,20.3,586071,70,"PURE TABOO Naive Abella Danger Rough Fucking Hookup",51,"abella-danger","Abella Danger","F",NA,NA,NA,NA,163,130,NA,NA,4.4606159e+14,NA
1,14.7333333333333,186440,81,"Abella Danger POV Teen Anal VR Virtual Reality",46,"abella-danger","Abella Danger","F",NA,NA,NA,NA,163,130,NA,NA,4.4606159e+14,NA
1,21.95,576564,73,"ABELLA DANGER'S anal destruction makes her squirt all over the place",68,"abella-danger","Abella Danger","F",NA,NA,NA,NA,163,130,NA,NA,4.4606159e+14,NA
1,12.2833333333333,1455358,74,"TUSHY Abella Danger and Lena Paul Dominate Her Boyfriend and Get Gapped",71,"abella-danger","Abella Danger","F",NA,NA,NA,NA,163,130,NA,NA,4.4606159e+14,NA
2,16.0166666666667,395406,74,"BIG ASS BABE ABELLA DANGER DOUBLE PENETRATION AND SQUIRTING ORGASM",66,"abella-danger","Abella Danger","F",NA,NA,NA,NA,163,130,NA,NA,4.4606159e+14,NA
1,8.73333333333333,406634,75,"Abella Danger & Natalia Starr - FIRST GIRL ANAL",47,"abella-danger","Abella Danger","F",NA,NA,NA,NA,163,130,NA,NA,4.4606159e+14,NA
1,11.7666666666667,604722,70,"BLACKED Abella Danger Gets Dominated By BBC",43,"abella-danger","Abella Danger","F",NA,NA,NA,NA,163,130,NA,NA,4.4606159e+14,NA
1,7.5,2179391,70,"Abella Danger Shows StepMommy How She SQUIRTS!",46,"abella-danger","Abella Danger","F",NA,NA,NA,NA,163,130,NA,NA,4.4606159e+14,NA
1,27.75,2587988,64,"MOM FUCKS IN FRONT OF Step DAUGHTER",35,"abella-danger","Abella Danger","F",NA,NA,NA,NA,163,130,NA,NA,4.4606159e+14,NA
1,7.5,1580151,77,"Abella Danger Breastfed by Lactating MILF",41,"abella-danger","Abella Danger","F",NA,NA,NA,NA,163,130,NA,NA,4.4606159e+14,NA
1,7.5,1574588,69,"Abella Danger Hooks Up With her Crazy Teen Stalker!",51,"abella-danger","Abella Danger","F",NA,NA,NA,NA,163,130,NA,NA,4.4606159e+14,NA
1,7.5,2706569,72,"AllGirlMassage Abella Danger Licks,Fingers & Fists her to Ecstasy",65,"abella-danger","Abella Danger","F",NA,NA,NA,NA,163,130,NA,NA,4.4606159e+14,NA
1,8.98333333333333,503474,73,"Abella Danger & Keisha Grey - HOT SEXY GIRL ON GIRL ANAL",56,"abella-danger","Abella Danger","F",NA,NA,NA,NA,163,130,NA,NA,4.4606159e+14,NA
1,10.25,201562,74,"LUBED Oiled up Abella Danger toys dripping wet pussy for big dick",65,"abella-danger","Abella Danger","F",NA,NA,NA,NA,163,130,NA,NA,4.4606159e+14,NA
1,12.0666666666667,356212,72,"Manuel Ferrara - Abella Danger Loves It In Her ASS",50,"abella-danger","Abella Danger","F",NA,NA,NA,NA,163,130,NA,NA,4.4606159e+14,NA
1,12,2472465,66,"BANGBROS - Bath Time with Big Tits MILF Nicole Aniston (bbc16015)",65,"nicole-aniston","Nicole Aniston","F",34,22,36,"D",160,121,TRUE,339000,4.12e+08,0.48404526476174
1,8.01666666666667,283049,69,"Nicole gets dominated by a big cock stud then gets creampied",60,"nicole-aniston","Nicole Aniston","F",34,22,36,"D",160,121,TRUE,339000,4.12e+08,0.48404526476174
1,8.06666666666667,231819,62,"Blonde hottie gets her pussy eaten until she cums",49,"nicole-aniston","Nicole Aniston","F",34,22,36,"D",160,121,TRUE,339000,4.12e+08,0.48404526476174
2,18.0166666666667,184744,78,"Twistys - Charlotte Stokely , Jenna Sativa in Breakfast at Sativa's",67,"nicole-aniston","Nicole Aniston","F",34,22,36,"D",160,121,TRUE,339000,4.12e+08,0.48404526476174
2,12,266296,68,"BANGBROS - Big Booty Babes Nicole Aniston & Poison Ivy Bring The Heat",69,"nicole-aniston","Nicole Aniston","F",34,22,36,"D",160,121,TRUE,339000,4.12e+08,0.48404526476174
1,11.8,717541,64,"TRENCHCOATx - Nicole Aniston sucks her butler then gets a hard fucking",70,"nicole-aniston","Nicole Aniston","F",34,22,36,"D",160,121,TRUE,339000,4.12e+08,0.48404526476174
1,8.03333333333333,66126,72,"Nicole Aniston gets her feet worshipped",39,"nicole-aniston","Nicole Aniston","F",34,22,36,"D",160,121,TRUE,339000,4.12e+08,0.48404526476174
1,12,3909629,65,"VIXEN Nicole Aniston Surprises Her Boyfriend With Hot Sex",57,"nicole-aniston","Nicole Aniston","F",34,22,36,"D",160,121,TRUE,339000,4.12e+08,0.48404526476174
1,21.7166666666667,301544,68,"shes down to fuck vol 1 disk 1 - Scene 4",40,"nicole-aniston","Nicole Aniston","F",34,22,36,"D",160,121,TRUE,339000,4.12e+08,0.48404526476174
1,8,344579,76,"Mofos - Pornstar Vote - Nicole Aniston Bent Over and Plowed starring Nicole",75,"nicole-aniston","Nicole Aniston","F",34,22,36,"D",160,121,TRUE,339000,4.12e+08,0.48404526476174
3,NA,1089067,71,"BRAZZERS  bides orgy",20,"nicole-aniston","Nicole Aniston","F",34,22,36,"D",160,121,TRUE,339000,4.12e+08,0.48404526476174
1,8.06666666666667,61894,79,"Pornstar Nicole Aniston gives a foot job to a big cock",54,"nicole-aniston","Nicole Aniston","F",34,22,36,"D",160,121,TRUE,339000,4.12e+08,0.48404526476174
1,12,859329,69,"BANGBROS - PAWG Nicole Aniston Gets Her Nice Pussy Smashed",58,"nicole-aniston","Nicole Aniston","F",34,22,36,"D",160,121,TRUE,339000,4.12e+08,0.48404526476174
1,11.9833333333333,634653,70,"BANGBROS - MILF Nicole Aniston Gives Young Guy A Bath And Rocks His World",73,"nicole-aniston","Nicole Aniston","F",34,22,36,"D",160,121,TRUE,339000,4.12e+08,0.48404526476174
1,8.5,831294,61,"Avid fan meets his favorite pornstar in a hotel room",52,"nicole-aniston","Nicole Aniston","F",34,22,36,"D",160,121,TRUE,339000,4.12e+08,0.48404526476174
1,8.05,146133,59,"Home Movie Sex Tape of Nicole Aniston & her big dick friend",59,"nicole-aniston","Nicole Aniston","F",34,22,36,"D",160,121,TRUE,339000,4.12e+08,0.48404526476174
1,8.05,204223,64,"Home Sex Tape of Nicole Aniston and a big dick",46,"nicole-aniston","Nicole Aniston","F",34,22,36,"D",160,121,TRUE,339000,4.12e+08,0.48404526476174
1,12.4833333333333,1788635,66,"BLACKED Nicole Aniston Is Double Teamed By BBC On Her Day Off",61,"nicole-aniston","Nicole Aniston","F",34,22,36,"D",160,121,TRUE,339000,4.12e+08,0.48404526476174
1,12,519443,72,"BANGBROS - Nicole Aniston Is A Perfect Ass White Girl (PAWG) And She Knows",74,"nicole-aniston","Nicole Aniston","F",34,22,36,"D",160,121,TRUE,339000,4.12e+08,0.48404526476174
1,8.08333333333333,105269,72,"Home movie of Nicole Aniston giving a POV Blow Job",50,"nicole-aniston","Nicole Aniston","F",34,22,36,"D",160,121,TRUE,339000,4.12e+08,0.48404526476174
1,8.06666666666667,230710,74,"Sexy Hard Body Nicole Aniston makes herself wet for us",54,"nicole-aniston","Nicole Aniston","F",34,22,36,"D",160,121,TRUE,339000,4.12e+08,0.48404526476174
1,11.1833333333333,122839,68,"The StripperExperience - Nicole Aniston & Puma Swede, big booty & big boobs",75,"nicole-aniston","Nicole Aniston","F",34,22,36,"D",160,121,TRUE,339000,4.12e+08,0.48404526476174
1,8.08333333333333,70791,73,"Nicole Aniston plays with Halloween stickers then her wet pussy",63,"nicole-aniston","Nicole Aniston","F",34,22,36,"D",160,121,TRUE,339000,4.12e+08,0.48404526476174
1,11.7666666666667,438442,71,"BANGBROS - Sweaty PAWG Nicole Aniston Fucks Her Trainer In Boxing Ring",70,"nicole-aniston","Nicole Aniston","F",34,22,36,"D",160,121,TRUE,339000,4.12e+08,0.48404526476174
1,7.5,702645,74,"Girlsway Brandi Love & Nicole Aniston's Lesbian Power Play!",59,"nicole-aniston","Nicole Aniston","F",34,22,36,"D",160,121,TRUE,339000,4.12e+08,0.48404526476174
1,8.01666666666667,79725,81,"Nicole's self shot solo masturbation",36,"nicole-aniston","Nicole Aniston","F",34,22,36,"D",160,121,TRUE,339000,4.12e+08,0.48404526476174
1,12,1148399,65,"BANGBROS - Big Ass Blondes with Blue Eyes Feat. Angel Vain, Nicole Aniston",74,"nicole-aniston","Nicole Aniston","F",34,22,36,"D",160,121,TRUE,339000,4.12e+08,0.48404526476174
1,8.15,173008,61,"Happy Easter Nicole Anniston Hand Job Winner!",45,"nicole-aniston","Nicole Aniston","F",34,22,36,"D",160,121,TRUE,339000,4.12e+08,0.48404526476174
1,8.11666666666667,135106,72,"Blonde beauty Nicole Aniston pleasures herself",46,"nicole-aniston","Nicole Aniston","F",34,22,36,"D",160,121,TRUE,339000,4.12e+08,0.48404526476174
1,8.7,1110411,67,"nicole_aniston_maid_to_be_perfect",33,"nicole-aniston","Nicole Aniston","F",34,22,36,"D",160,121,TRUE,339000,4.12e+08,0.48404526476174
1,5.46666666666667,779933,75,"Nicole Aniston likes uncut co-stars",35,"nicole-aniston","Nicole Aniston","F",34,22,36,"D",160,121,TRUE,339000,4.12e+08,0.48404526476174
1,12,742873,70,"BANGBROS - MILF Nicole Aniston Seduces The Pool Guy On Ass Parade",65,"nicole-aniston","Nicole Aniston","F",34,22,36,"D",160,121,TRUE,339000,4.12e+08,0.48404526476174
1,5.11666666666667,139708,77,"VR PORN - Personal Trainer Gets Fucked Hard and Deep Throats in the Gym",71,"nicole-aniston","Nicole Aniston","F",34,22,36,"D",160,121,TRUE,339000,4.12e+08,0.48404526476174
1,12.2166666666667,159848,68,"Sexy Nicole's hot tease",23,"nicole-aniston","Nicole Aniston","F",34,22,36,"D",160,121,TRUE,339000,4.12e+08,0.48404526476174
1,27.6333333333333,2324180,68,"Nicole Aniston ass",18,"nicole-aniston","Nicole Aniston","F",34,22,36,"D",160,121,TRUE,339000,4.12e+08,0.48404526476174
1,31.0166666666667,4161953,67,"Nicole Aniston - The Perfect Female",35,"nicole-aniston","Nicole Aniston","F",34,22,36,"D",160,121,TRUE,339000,4.12e+08,0.48404526476174
1,4.43333333333333,487905,78,"In The Mood For..- Nicole Aniston PMV",37,"nicole-aniston","Nicole Aniston","F",34,22,36,"D",160,121,TRUE,339000,4.12e+08,0.48404526476174
1,25.4333333333333,551377,73,"Two lesbian cuties",18,"nicole-aniston","Nicole Aniston","F",34,22,36,"D",160,121,TRUE,339000,4.12e+08,0.48404526476174
1,6.71666666666667,231697,71,"Sexy Nicole makes herself cum all over her desk",47,"nicole-aniston","Nicole Aniston","F",34,22,36,"D",160,121,TRUE,339000,4.12e+08,0.48404526476174
2,12.0166666666667,319289,72,"Intimate Lesbians - Amy Anderssen, Jessica Jaymes and Nicole Aniston",68,"nicole-aniston","Nicole Aniston","F",34,22,36,"D",160,121,TRUE,339000,4.12e+08,0.48404526476174
1,12.1333333333333,1583653,68,"BLACKED Nicole Aniston Cant Get Enough BBC",42,"nicole-aniston","Nicole Aniston","F",34,22,36,"D",160,121,TRUE,339000,4.12e+08,0.48404526476174
1,6.03333333333333,165593,69,"Hot blondes defile each other in church!",40,"nicole-aniston","Nicole Aniston","F",34,22,36,"D",160,121,TRUE,339000,4.12e+08,0.48404526476174
1,9.5,136470,75,"Nicole Aniston teases you",25,"nicole-aniston","Nicole Aniston","F",34,22,36,"D",160,121,TRUE,339000,4.12e+08,0.48404526476174
1,6.81666666666667,252590,73,"Nicole Aniston POV Fun",22,"nicole-aniston","Nicole Aniston","F",34,22,36,"D",160,121,TRUE,339000,4.12e+08,0.48404526476174
1,20.5,2662688,74,"Busty Nicole Aniston Gets Fucked by Officer Adams",49,"nicole-aniston","Nicole Aniston","F",34,22,36,"D",160,121,TRUE,339000,4.12e+08,0.48404526476174
1,6.11666666666667,306857,80,"Busty blonde Nicole gets her sexy feet worshipped",49,"nicole-aniston","Nicole Aniston","F",34,22,36,"D",160,121,TRUE,339000,4.12e+08,0.48404526476174
1,6.26666666666667,934686,82,"Sexy Nicole Aniston gives her man a footjob",43,"nicole-aniston","Nicole Aniston","F",34,22,36,"D",160,121,TRUE,339000,4.12e+08,0.48404526476174
1,18.0166666666667,8762191,73,"TUSHY Nicole Aniston first anal, huge gapes!",44,"nicole-aniston","Nicole Aniston","F",34,22,36,"D",160,121,TRUE,339000,4.12e+08,0.48404526476174
2,10.6833333333333,335419,72,"IntimateLesbians - Jessica, Puma and Nicole fucking naughty in the office",73,"nicole-aniston","Nicole Aniston","F",34,22,36,"D",160,121,TRUE,339000,4.12e+08,0.48404526476174
NA,NA,NA,NA,NA,NA,"lena-the plug","Lena The Plug","F",NA,NA,NA,NA,NA,NA,TRUE,35100,11200000,0
